SDG_id,SDG_keywords,match_tpye
SDG7_2,"(((?:((\brenewables|biofuel|bioenergy|biodiesel|bio.?gas|bioethanol|hydropower|hydroelectric|electrofuel|\be.?fuel|photovoltaic|wind farm\S*|offshore wind|wind turbine\S*|solar panel\S*)|(?=.*(?:\badvanc\S*|alcohol|modern|\bclean\b|\brenewable|alternative\b|ethanol|biorefinery|\bwind\b|solar|biomass|nuclear|\bsun\b|sunlight.?\b|\btide.?\b|tidal|\bwave.?\b|\bwood.?\b|thermal|geothermal|algae|\balgal|\bHydro\S*|hybrid|hydrogen|synthetic\S*|\bgreen\b|\bgreener\b|sustainable|enviro.?friendly|eco.?friendly|Environmentally.?Friendly|Environment.?Friendly))(?=.*(?:\benergy|\benergies|\bfuel.?\b|\bpower\b))))\s(?:\w+\s){0,4}(?=(?:\bshare|proportion|\bpercent\S*|\bmix\b|consum\S*|transiti\S*|shift\S*|accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)))|((?:\bshare|proportion|\bpercent\S*|\bmix\b|consum\S*|transiti\S*|shift\S*|accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)\s(?:\w+\s){0,4}(?=(?:((\brenewables|biofuel|bioenergy|biodiesel|bio.?gas|bioethanol|hydropower|hydroelectric|electrofuel|\be.?fuel|photovoltaic|wind farm\S*|offshore wind|wind turbine\S*|solar panel\S*)|(?=.*(?:\badvanc\S*|alcohol|modern|\bclean\b|\brenewable|alternative\b|ethanol|biorefinery|\bwind\b|solar|biomass|nuclear|\bsun\b|sunlight.?\b|\btide.?\b|tidal|\bwave.?\b|\bwood.?\b|thermal|geothermal|algae|\balgal|\bHydro\S*|hybrid|hydrogen|synthetic\S*|\bgreen\b|\bgreener\b|sustainable|enviro.?friendly|eco.?friendly|Environmentally.?Friendly|Environment.?Friendly))(?=.*(?:\benergy|\benergies|\bfuel.?\b|\bpower\b)))))))",indirect
SDG7_2,^(?=.*(?:((\brenewables|biofuel|bioenergy|biodiesel|bio.?gas|bioethanol|hydropower|hydroelectric|electrofuel|\be.?fuel|photovoltaic|wind farm\S*|offshore wind|wind turbine\S*|solar panel\S*)|(?=.*(?:\badvanc\S*|alcohol|modern|\bclean\b|\brenewable|alternative\b|ethanol|biorefinery|\bwind\b|solar|biomass|nuclear|\bsun\b|sunlight.?\b|\btide.?\b|tidal|\bwave.?\b|\bwood.?\b|thermal|geothermal|algae|\balgal|\bHydro\S*|hybrid|hydrogen|synthetic\S*|\bgreen\b|\bgreener\b|sustainable|enviro.?friendly|eco.?friendly|Environmentally.?Friendly|Environment.?Friendly))(?=.*(?:\benergy|\benergies|\bfuel.?\b|\bpower\b)))))(?=.*(?:\bmeet\S*|fulfill\S*))(?=.*(?:\demand\S*|requirement.?)).+,indirect
SDG7_2,energy transition.?|hybrid vehicle.?|electric vehicle.?,indirect
SDG7_2,"^(?!.*(?:year end|coal price\S*|coal cost\S*))(?=.*(?:alleviat\S*|\babate\S*|abridge\S*|\bavert\S*|abolish\S*|eradicat\S*|eliminat\S*|\beras\S*|\bease\S*|\bend.?\b|\bended\b|rid of|phase out|\bwipe out|\breduc\S*|\bcut.?\b|\bcurb\S*|curtail\S*|declin\S*|decreas\S*|diminish\S*|diminution\S*|\bdrop\S*|dwindl\S*|\bfade\b|fall off|go down|goes down|went down|tone down|die down|cut down|\bhalt\S*|hinder\S*|\bhamper\S*|impede\S*|\binhibit.?\b|\binhibited\b|\binhibiting|lessen\S*|mitigat\S*|slash\S*|shrink\S*|\bstop\S*|slump\S*|\btrim\S*|weaken\S*|\bno\b|\bzero|prevent\S*|prohibit\S*|minimis\S*|minimiz\S*)).+(((?:fossil.?fuel.?|fossil.?gas|\bcoal\b|\bcoals\b|petrol|natural gas|methane|crude oil.?|gasoline|kerosene|non.?renewable.?|traditional energy|Conventional energy)\s(?:\w+\s){0,4}(?=(?:consumption\S*|consumed|\busage\S*|\busing\b|\buse\b|\buses\b)))|((?:consumption\S*|consumed|\busage\S*|\busing\b|\buse\b|\buses\b)\s(?:\w+\s){0,4}(?=(?:fossil.?fuel.?|fossil.?gas|\bcoal\b|\bcoals\b|petrol|natural gas|methane|crude oil.?|gasoline|kerosene|non.?renewable.?|traditional energy|Conventional energy))))",indirect
SDG7_3,"(((?:energy|\belectric\S*|\bfuel.?|\bpower\b|\butilit\S*)\s(?:\w+\s){0,6}(?=(?:\befficien\S*|\bintens\S*|optimization tech\S*|productivity|pollut\S*|footprint.?|\bleak.?\b|\bleakage.?|\bper GDP|\bper capita)))|((?:\befficien\S*|\bintens\S*|optimization tech\S*|productivity|pollut\S*|footprint.?|\bleak.?\b|\bleakage.?|\bper GDP|\bper capita)\s(?:\w+\s){0,6}(?=(?:energy|\belectric\S*|\bfuel.?|\bpower\b|\butilit\S*))))",indirect
SDG7_3,^(?=.*(?:energy consumption|energy use\S*|energy usage|energy inefficiency|energy.?intensive|energy burden|energy waste))(?=.*(?:alleviat\S*|\babate\S*|abridge\S*|\bavert\S*|abolish\S*|eradicat\S*|eliminat\S*|\beras\S*|\bease\S*|\bend.?\b|\bended\b|rid of|phase out|\bwipe out|\breduc\S*|\bcut.?\b|\bcurb\S*|curtail\S*|declin\S*|decreas\S*|diminish\S*|diminution\S*|\bdrop\S*|dwindl\S*|\bfade\b|fall off|go down|goes down|went down|tone down|die down|cut down|\bhalt\S*|hinder\S*|\bhamper\S*|impede\S*|\binhibit.?\b|\binhibited\b|\binhibiting|lessen\S*|mitigat\S*|slash\S*|shrink\S*|\bstop\S*|slump\S*|\btrim\S*|weaken\S*|\bno\b|\bzero|prevent\S*|prohibit\S*|minimis\S*|minimiz\S*)).+,indirect
SDG7_3,smart grid.?|smart meter.?|Energy smart,indirect
SDG7_a,^(?!.*(?:Financial risk\S*|Financial Disclosure\S*|Financial Stability|financial sector\S*|financial group\S*|financial crisis|financial condition\S*|financial impact\S*|financial inclusive\S*|financial statement\S*|Financial Times|financial press|financial result\S*|financial instrument\S*|Financial Review\S*|financial assumption\S*|finance corporation\S*|statement.?|granted|investigat\S*|electricity trading))(?=.*(?:((\brenewables|biofuel|bioenergy|biodiesel|bio.?gas|bioethanol|hydropower|hydroelectric|electrofuel|\be.?fuel|photovoltaic|wind farm\S*|offshore wind|wind turbine\S*|solar panel\S*)|(?=.*(?:\badvanc\S*|alcohol|modern|\bclean\b|\brenewable|alternative\b|ethanol|biorefinery|\bwind\b|solar|biomass|nuclear|\bsun\b|sunlight.?\b|\btide.?\b|tidal|\bwave.?\b|\bwood.?\b|thermal|geothermal|algae|\balgal|\bHydro\S*|hybrid|hydrogen|synthetic\S*|\bgreen\b|\bgreener\b|sustainable|enviro.?friendly|eco.?friendly|Environmentally.?Friendly|Environment.?Friendly))(?=.*(?:\benergy|\benergies|\bfuel.?\b|\bpower\b)))))(?=.*(?:cooperat\S*|collaborat\S*|joint effort.?))(?=.*(?:research\S*|\btech\S*|financ\S*|\bfund.?\b|\bfunding\b|\bassist\S*|budget\S*|\baid.? to|government aid|state aid|federal aid|national aid|invest\S*|compensation\S*|donor\S*|donat\S*|expenditure.?|\bgrant.?\b|\bloan.?\b|official flow.?|\bsubsidy|\bsubsidies|\bsubsidiz\S*|\bsubsidis|Corporate sponsorship.?)).+,indirect
SDG7_a,"^(?!.*(?:electricity trading))(?=.*(?:accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*|financ\S*|\bfund.?\b|\bfunding\b|\bassist\S*|budget\S*|\baid.? to|government aid|state aid|federal aid|national aid|invest\S*|compensation\S*|donor\S*|donat\S*|expenditure.?|\bgrant.?\b|\bloan.?\b|official flow.?|\bsubsidy|\bsubsidies|\bsubsidiz\S*|\bsubsidis|Corporate sponsorship.?|support\S*|transfer.?\b|boost\S*|bolster\S*|\bstimulat\S*|\bfortif\S*|help\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforce\S*|uphold|access|availab\S*)).+(((?:energy|\belectricit\S*|\bfuel.?|electric vehicle.?|hybrid vehicle.?)\s(?:\w+\s){0,8}(?=(?:research\S*|technolog\S*|infrastructure\S*|hybrid system\S*)))|((?:research\S*|technolog\S*|infrastructure\S*|hybrid system\S*)\s(?:\w+\s){0,8}(?=(?:energy|\belectricit\S*|\bfuel.?|electric vehicle.?|hybrid vehicle.?))))",indirect
SDG7_b,^(?=.*(?:((\brenewables|biofuel|bioenergy|biodiesel|bio.?gas|bioethanol|hydropower|hydroelectric|electrofuel|\be.?fuel|photovoltaic|wind farm\S*|offshore wind|wind turbine\S*|solar panel\S*)|(?=.*(?:\badvanc\S*|alcohol|modern|\bclean\b|\brenewable|alternative\b|ethanol|biorefinery|\bwind\b|solar|biomass|nuclear|\bsun\b|sunlight.?\b|\btide.?\b|tidal|\bwave.?\b|\bwood.?\b|thermal|geothermal|algae|\balgal|\bHydro\S*|hybrid|hydrogen|synthetic\S*|\bgreen\b|\bgreener\b|sustainable|enviro.?friendly|eco.?friendly|Environmentally.?Friendly|Environment.?Friendly))(?=.*(?:\benergy|\benergies|\bfuel.?\b|\bpower\b)))))(?=.*(?:((Aruba|Afghanistan|Angola|Anguilla|Albania|United Arab Emirates|Argentina|Armenia|American Samoa|French Southern Territories|Antigua and Barbuda|Azerbaijan|Burundi|Benin|Burkina Faso|Bangladesh|Bahrain|Bahamas|Bosnia and Herzegovina|Belarus|Belize|Bolivia|Brazil|Barbados|Brunei Darussalam|Bhutan|Botswana|Central African Republic|Chile|China|C.?te d.?Ivoire|Cameroon|Congo\b|Cook Islands|Colombia|Comoros|Cabo Verde|Costa Rica|\bCuba\b|Cura̤ao|Cayman Islands|Cyprus|Cyprus|Djibouti|Dominica|Dominican Republic|Algeria|Ecuador|Egypt|Eritrea|Western Sahara|Ethiopia|Fiji|Micronesia|Gabon|Georgia|Ghana|Guinea|Gambia|Guinea.?Bissau|Equatorial Guinea|Grenada|Guatemala|Guam|Guyana|Heard Island and McDonald Islands|Honduras|Haiti|Indonesia|\bIndia\b|\bIran\b|\bIraq\b|Jamaica|Jordan|Kazakhstan|Kenya|Kyrgyzstan|Cambodia|Kiribati|Saint Kitts and Nevis|Kuwait|\bLao.?\b|Lebanon|Liberia|Libya|Saint Lucia|Sri Lanka|Lesotho|Macao|Saint Martin|Morocco|Moldova|Madagascar|Maldives|Mexico|Marshall Islands|North Macedonia|\bMali\b|Myanmar|Montenegro|Mongolia|Northern Mariana Islands|Mozambique|Mauritania|Montserrat|Mauritius|Malawi|Malaysia|Namibia|New Caledonia|Niger|Norfolk Island|Nigeria|Nicaragua|Niue|Nepal|Nauru|Oman|Pakistan|Panama|Pitcairn|Peru|Philippines|Palau|Papua New Guinea|Puerto Rico|Paraguay|Palestine|French Polynesia|Qatar|Russia|Rwanda|Sudan|Senegal|Singapore|South Georgia and the South Sandwich Islands|Saint Helena|Solomon Islands|Sierra Leone|El Salvador|Somalia|Serbia|South Sudan|Sao Tome and Principe|Suriname|Eswatini|Sint Maarten|Seychelles|Syrian|Turks and Caicos Islands|Chad|Togo|Thailand|Tajikistan|Turkmenistan|Timor.?Leste|Tonga|Trinidad and Tobago|Tunisia|Turkey|Tanzania|Uganda|Ukraine|Uruguay|Uzbekistan|Saint Vincent and the Grenadines|Venezuela|Virgin Islands|Viet Nam|Vanuatu|Wallis and Futuna|Samoa|Yemen|South Africa|Zambia|Zimbabwe|Somaliland|Kosovo|Ashmore|Cartier|Siachen Glacier|North Korea|\bABW\b|\bAFG\b|\bAGO\b|\bAIA\b|\bALB\b|\bARG\b|\bARM\b|\bASM\b|\bATF\b|\bATG\b|\bAZE\b|\bBDI\b|\bBEN\b|\bBFA\b|\bBGD\b|\bBHR\b|\bBHS\b|\bBIH\b|\bBLR\b|\bBLZ\b|\bBOL\b|\bBRA\b|\bBRB\b|\bBRN\b|\bBTN\b|\bBWA\b|\bCAF\b|\bCHL\b|\bCHN\b|\bCIV\b|\bCMR\b|\bCOD\b|\bCOG\b|\bCOK\b|\bCOL\b|\bCOM\b|\bCPV\b|\bCRI\b|\bCUB\b|\bCUW\b|\bCYM\b|\bCYP\b|\bCYP\b|\bDJI\b|\bDMA\b|\bDOM\b|\bDZA\b|\bECU\b|\bEGY\b|\bERI\b|\bESH\b|\bETH\b|\bFJI\b|\bFSM\b|\bGAB\b|\bGEO\b|\bGHA\b|\bGIN\b|\bGMB\b|\bGNB\b|\bGNQ\b|\bGRD\b|\bGTM\b|\bGUM\b|\bGUY\b|\bHMD\b|\bHND\b|\bHTI\b|\bIDN\b|\bIND\b|\bIRN\b|\bIRQ\b|\bJAM\b|\bJOR\b|\bKAZ\b|\bKEN\b|\bKGZ\b|\bKHM\b|\bKIR\b|\bKNA\b|\bKOR\b|\bKWT\b|\bLAO\b|\bLBN\b|\bLBR\b|\bLBY\b|\bLCA\b|\bLKA\b|\bLSO\b|\bMAF\b|\bMDA\b|\bMDG\b|\bMDV\b|\bMEX\b|\bMHL\b|\bMKD\b|\bMLI\b|\bMMR\b|\bMNE\b|\bMNG\b|\bMNP\b|\bMOZ\b|\bMRT\b|\bMSR\b|\bMUS\b|\bMWI\b|\bMYS\b|\bNAM\b|\bNCL\b|\bNER\b|\bNFK\b|\bNGA\b|\bNIC\b|\bNIU\b|\bNPL\b|\bNRU\b|\bOMN\b|\bPAK\b|\bPAN\b|\bPCN\b|\bPHL\b|\bPLW\b|\bPNG\b|\bPRK\b|\bPRY\b|\bPSE\b|\bPYF\b|\bQAT\b|\bRUS\b|\bRWA\b|\bSDN\b|\bSEN\b|\bSGP\b|\bSGS\b|\bSHN\b|\bSLB\b|\bSLE\b|\bSLV\b|\bSOM\b|\bSRB\b|\bSSD\b|\bSTP\b|\bSUR\b|\bSWZ\b|\bSXM\b|\bSYC\b|\bSYR\b|\bTCA\b|\bTCD\b|\bTGO\b|\bTHA\b|\bTJK\b|\bTKM\b|\bTLS\b|\bTON\b|\bTTO\b|\bTUN\b|\bTUR\b|\bTZA\b|\bUGA\b|\bUKR\b|\bURY\b|\bUZB\b|\bVCT\b|\bVEN\b|\bVIR\b|\bVNM\b|\bVUT\b|\bWLF\b|\bWSM\b|\bYEM\b|\bZAF\b|\bZMB\b|\bZWE\b|global south|Third World|Pacific Alliance))|((?=.*(?:developing|least.?develop\S*|less.?develop\S*|underdevel\S*|\bpoor|low.?income|lower.?income|small island\S*|africa\S*|\bimpover\S*|\bpover\S*|\bemergent\S*))(?=.*(?:countr\S*|\bnation.?|\bstate.?\b)))))(?=.*(?:financ\S*|\bfund.?\b|\bfunding\b|\bassist\S*|budget\S*|\baid.? to|government aid|state aid|federal aid|national aid|invest\S*|compensation\S*|donor\S*|donat\S*|expenditure.?|\bgrant.?\b|\bloan.?\b|official flow.?|\bsubsidy|\bsubsidies|\bsubsidiz\S*|\bsubsidis|Corporate sponsorship.?|support\S*|transfer.?\b|boost\S*|bolster\S*|\bstimulat\S*|\bfortif\S*|help\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforce\S*|uphold)).+,indirect
SDG7_general,((\brenewables|biofuel|bioenergy|biodiesel|bio.?gas|bioethanol|hydropower|hydroelectric|electrofuel|\be.?fuel|photovoltaic|wind farm\S*|offshore wind|wind turbine\S*|solar panel\S*)|(?=.*(?:\badvanc\S*|alcohol|modern|\bclean\b|\brenewable|alternative\b|ethanol|biorefinery|\bwind\b|solar|biomass|nuclear|\bsun\b|sunlight.?\b|\btide.?\b|tidal|\bwave.?\b|\bwood.?\b|thermal|geothermal|algae|\balgal|\bHydro\S*|hybrid|hydrogen|synthetic\S*|\bgreen\b|\bgreener\b|sustainable|enviro.?friendly|eco.?friendly|Environmentally.?Friendly|Environment.?Friendly))(?=.*(?:\benergy|\benergies|\bfuel.?\b|\bpower\b))),indirect
SDG8_1,^(?=.*(?:econom\S*|\bGDP\b|gross domestic product|fiscal|monetary))(?=.*(?:per capita))(?=.*(?:Sustain\S*|develop\S*|prosper\S*|accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)).+,indirect
SDG8_10,^(?!.*(?:Financial risk\S*|Financial Disclosure\S*|Financial Stability|financial sector\S*|financial group\S*|financial crisis|financial condition\S*|financial impact\S*|financial inclusive\S*|financial statement\S*|Financial Times|financial press|financial result\S*|financial instrument\S*|Financial Review\S*|financial assumption\S*|finance corporation\S*|Access Bank))(?=.*(?:access to|inclusi\S*))(?=.*(?:financial service.?|financial institution|\bbanks|\banking|bank branch\S*|insurance|automated teller machine|\bATMs\b)).+,indirect
SDG8_2,^(?!.*(?:Financial risk\S*|Financial Disclosure\S*|Financial Stability|financial sector\S*|financial group\S*|financial crisis|financial condition\S*|financial impact\S*|financial inclusive\S*|financial statement\S*|Financial Times|financial press|financial result\S*|financial instrument\S*|Financial Review\S*|financial assumption\S*|finance corporation\S*))(?=.*(?:econom\S*|\bGDP\b|gross domestic product|fiscal|monetary))(?=.*(?:\bstimulat\S*|accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*))(?=.*(?:Productiv\S*|\befficien\S*|technolo\S*|innovation\S*|moderniz\S*|modernis\S*|diversif\S*|per employ\S*|per work\S*|per person)).+,indirect
SDG8_3,^(?=.*(?:development))(?=.*(?:\bpolicy|\bpolicies))(?=.*(?:econom\S*|\bGDP\b|gross domestic product|fiscal|monetary|employ\S*))(?=.*(?:accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)).+,indirect
SDG8_3,"^(?=.*(?:\bcreate|\bcreati\S*|support\S*|accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)).+(((?:\bemploy\S*|\bjob.?|\bwork\S*)\s(?:\w+\s){0,5}(?=(?:\bdecent\b|\bseemly\b|respectable|quality|stable|stabili\S*|inclusiv\S*)))|((?:\bdecent\b|\bseemly\b|respectable|quality|stable|stabili\S*|inclusiv\S*)\s(?:\w+\s){0,5}(?=(?:\bemploy\S*|\bjob.?|\bwork\S*))))",indirect
SDG8_3,"(((?:productive activit\S*|entrepreneurship\S*)\s(?:\w+\s){0,4}(?=(?:support\S*|accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)))|((?:support\S*|accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)\s(?:\w+\s){0,4}(?=(?:productive activit\S*|entrepreneurship\S*))))",indirect
SDG8_3,"^(?=.*(?:accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)).+(((?:micro.?|small.?|medium.?|starting|start.?up.?|kickstart|inclusiv\S*)\s(?:\w+\s){0,3}(?=(?:\bcompany\b|\bcompanies|\bfirm.?\b|\bcorporate\b|\bcorporation\S*|business|enterprise\S*|entrepren\S*)))|((?:\bcompany\b|\bcompanies|\bfirm.?\b|\bcorporate\b|\bcorporation\S*|business|enterprise\S*|entrepren\S*)\s(?:\w+\s){0,3}(?=(?:micro.?|small.?|medium.?|starting|start.?up.?|kickstart|inclusiv\S*))))",indirect
SDG8_3,^(?=.*(?:inclusive))(?=.*(?:economic growth)).+,indirect
SDG8_3,^(?=.*(?:informal employment))(?=.*(?:alleviat\S*|\babate\S*|abridge\S*|\bavert\S*|abolish\S*|eradicat\S*|eliminat\S*|\beras\S*|\bease\S*|\bend.?\b|\bended\b|rid of|phase out|\bwipe out|\breduc\S*|\bcut.?\b|\bcurb\S*|curtail\S*|declin\S*|decreas\S*|diminish\S*|diminution\S*|\bdrop\S*|dwindl\S*|\bfade\b|fall off|go down|goes down|went down|tone down|die down|cut down|\bhalt\S*|hinder\S*|\bhamper\S*|impede\S*|\binhibit.?\b|\binhibited\b|\binhibiting|lessen\S*|mitigat\S*|slash\S*|shrink\S*|\bstop\S*|slump\S*|\btrim\S*|weaken\S*|\bno\b|\bzero|prevent\S*|prohibit\S*|minimis\S*|minimiz\S*)).+,indirect
SDG8_4,"(((?:sustain\S*|\befficien\S*)\s(?:\w+\s){0,4}(?=(?:resource.?)))|((?:resource.?)\s(?:\w+\s){0,4}(?=(?:sustain\S*|\befficien\S*))))",indirect
SDG8_4,^(?=.*(?:resource.?efficien\S*|efficient resource.?))(?=.*(?:accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)).+,indirect
SDG8_4,^(?=.*(?:consumption.?|footprint.?))(?=.*(?:per GDP|per capita|\befficien\S*))(?=.*(?:material.?\b)).+,indirect
